prefix_s,project_s,targeted_locus_name_s,div_s,organism_an,bioproject_s,biosample_ss,keyword_ss,infra_name_ss,other_src_ss,contigs_total_length_l,contigs_count_l,contigs_proteins_count_l,contigs_annotated_s,scaffolds_count_l,scaffolds_proteins_count_l,scaffolds_total_length_l,scaffolds_annotated_s,scaffolds_range_ss,chromosome_range_ss,update_date_dt,create_date_dt
CANCMI01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135659,WGS,,,12155023,16,5678,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCMJ02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946446,WGS,,,31486056,133,14996,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCMK03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946388,WGS,,,12078710,16,5720,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-12-01T00:00:00Z
CANCML02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946404,WGS,,,36373664,80,17318,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCMO03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135650,WGS,,,10930166,157,5194,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCMT02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946385,WGS,,,57099456,397,27828,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-29T00:00:00Z
CANCNF02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946411,WGS,,,35839082,211,17629,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCNK01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135667,WGS,,,12292069,16,5781,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCNU01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946376,WGS,,,11815591,16,5620,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCON01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946428,WGS,,,11865127,16,5681,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCOQ01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946447,WGS,,,11765885,16,5670,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCPB01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946387,WGS,,,12028136,16,5775,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCPS03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946379,WGS,,,11939752,16,5626,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCQO03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135656,WGS,,,11450408,61,5465,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCQQ03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135664,WGS,,,10787791,165,5096,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCQR03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946419,WGS,,,11404994,24,5520,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCRN01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135655,WGS,,,11882528,16,5666,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCRS01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946425,WGS,,,12357081,16,5792,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCSG01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946426,WGS,,,12102675,16,5718,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCSJ03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946373,WGS,,,11612260,16,5597,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCSZ01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946363,WGS,,,12093243,16,5767,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCTG02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946450,WGS,,,31910067,104,15245,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCTQ02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946432,WGS,,,21331923,274,10362,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCTU02,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946384,WGS,,,42141336,185,20585,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCUJ01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946430,WGS,,,11891469,16,5722,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCUT03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135665,WGS,,,10736640,208,5095,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCUU01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946360,WGS,,,12167093,16,5784,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVF01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946377,WGS,,,11977170,16,5744,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVG01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946386,WGS,,,12098357,16,5766,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVH03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA13011150,WGS,,,11781498,16,5642,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-12-01T00:00:00Z
CANCVI01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946422,WGS,,,12250244,16,5784,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVL01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946449,WGS,,,11869610,16,5784,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVM03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135662,WGS,,,9983299,247,4680,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCVN01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946362,WGS,,,12927157,16,6187,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVO01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA112135652,WGS,,,11691449,16,5659,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVP01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946436,WGS,,,12047948,16,5729,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVQ03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946438,WGS,,,10881423,29,5224,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCVR01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946365,WGS,,,12090586,16,5742,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVS03,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946439,WGS,,,10628533,90,5054,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-30T00:00:00Z
CANCVT01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946370,WGS,,,12066693,16,5745,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANCVU01,WGS,,PLN,Saccharomyces cerevisiae,PRJEB50706,SAMEA12946418,WGS,,,12099820,16,5805,Yes,0,0,0,No,,,2022-11-28T00:00:00Z,2022-11-27T00:00:00Z
CANK01,WGS,,PLN,Malassezia sympodialis ATCC 42132,PRJEB417,SAMEA2271934,WGS,strain: ATCC 42132,,7654697,88,0,No,65,3318,7669689,Yes,HE999549-HE999613,,2015-01-30T00:00:00Z,2013-03-13T00:00:00Z
CAINUL01,WGS,,PLN,Aureobasidium uvarum,PRJEB38309,SAMEA6952868,WGS,,,25618281,19,9775,Yes,0,0,0,No,,,2020-10-10T00:00:00Z,2020-10-10T00:00:00Z
CAIR01,WGS,,PLN,Anncaliia algerae,PRJEA84437,SAMEA2272427,WGS,isolate: Undeen,,13823425,8427,0,No,0,0,0,No,,,2012-06-01T00:00:00Z,2012-06-01T00:00:00Z
CAKMRK01,WGS,,PLN,Penicillium sclerotigenum,PRJEB50413,SAMEA12583987,WGS,,,29850579,1519,0,No,0,0,0,No,,,2022-02-09T00:00:00Z,2022-02-09T00:00:00Z
CAKMXD01,WGS,,PLN,Ustilago maydis,PRJEB50356,SAMEA12775150,WGS,strain: 485,,20582581,43,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXE01,WGS,,PLN,Ustilago vetiveriae,PRJEB50364,SAMEA12787074,WGS,strain: RK 075,,18373116,37,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXF01,WGS,,PLN,Ustilago maydis,PRJEB50355,SAMEA12787073,WGS,"isolate: v2,strain: 482",,20591394,68,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXG01,WGS,,PLN,Ustilago maydis,PRJEB50355,SAMEA12787072,WGS,"isolate: v1,strain: 482",,20585367,46,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXH01,WGS,,PLN,Ustilago curta,PRJEB50499,SAMEA12788213,WGS,strain: BRIP 26929 a,,18446555,39,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXJ01,WGS,,PLN,Anthracocystis setariae,PRJEB50498,SAMEA12789770,WGS,strain: BRIP 26904 a,,21488978,42,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXK01,WGS,,PLN,Sporisorium exsertum,PRJEB50360,SAMEA12790007,WGS,strain: RK 033,,19675720,41,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXL01,WGS,,PLN,Ustilago trichophora,PRJEB50365,SAMEA12789773,WGS,strain: NBRC 100157,,20713809,48,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXM01,WGS,,PLN,Ustanciosporium gigantosporum,PRJEB50363,SAMEA12790033,WGS,"isolate: v2,strain: UMa706",,20177783,36,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXN01,WGS,,PLN,Ustanciosporium gigantosporum,PRJEB50363,SAMEA12790032,WGS,"isolate: v1,strain: UMa706",,26778318,86,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXO01,WGS,,PLN,Ustilago maydis,PRJEB50359,SAMEA12812882,WGS,strain: 198,,21122121,107,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXS01,WGS,,PLN,Macalpinomyces mackinlayi,PRJEB50497,SAMEA12815347,WGS,strain: BRIP 52549 a,,20011713,79,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXT01,WGS,,PLN,Ustilago xerochloae,PRJEB50501,SAMEA12815542,WGS,strain: BRIP 60876 a,,20056913,26,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXV01,WGS,,PLN,Anthracocystis walkeri,PRJEB50362,SAMEA12815348,WGS,strain: RK 031,,18415360,22,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMXY01,WGS,,PLN,Ustilago cynodontis,PRJEB50366,SAMEA12815428,WGS,strain: NBRC 9727,,23130474,48,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMYA01,WGS,,PLN,Ustilago lituana,PRJEB50500,SAMEA12815517,WGS,strain: BRIP 46795 a,,25770532,69,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMYB01,WGS,,PLN,Moesziomyces antarcticus,PRJEB50496,SAMEA12815356,WGS,strain: NRRL_Y-7808,,18256718,27,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKMYD01,WGS,,PLN,Sporisorium scitamineum,PRJEB50361,SAMEA12815300,WGS,strain: UMa698,,20280126,51,0,No,0,0,0,No,,,2022-04-27T00:00:00Z,2022-04-25T00:00:00Z
CAKN01,WGS,,PLN,Pneumocystis jirovecii,PRJEA68827,SAMEA2272480,WGS,"isolate: BALE8,strain: SE8","host: Homo sapiens,isolation_source: host broncho alveolar lavage",27468,3,17,Yes,0,0,0,No,,,2015-01-30T00:00:00Z,2012-12-14T00:00:00Z
CAKNES01,WGS,,PLN,Albifimbria verrucaria,PRJEB50709,SAMEA12922176,WGS,strain: DSM 2087,,46297313,3197,0,No,0,0,0,No,,,2022-04-12T00:00:00Z,2022-04-02T00:00:00Z
CAKNET01,WGS,,PLN,Sphaerostilbella broomeana,PRJEB50709,SAMEA12922179,WGS,strain: TFC201724,,36266877,3882,0,No,0,0,0,No,,,2022-04-12T00:00:00Z,2022-04-02T00:00:00Z
CAKNEU01,WGS,,PLN,Mariannaea elegans,PRJEB50709,SAMEA12922177,WGS,strain: NBRC102301,,52632238,3718,0,No,0,0,0,No,,,2022-04-12T00:00:00Z,2022-04-02T00:00:00Z
CAKNEV01,WGS,,PLN,Rhizopogon roseolus,PRJEB50709,SAMEA12922178,WGS,strain: Mykothek Nr 97.03,,37675430,23000,0,No,0,0,0,No,,,2022-04-12T00:00:00Z,2022-04-02T00:00:00Z
CAKNSD01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997544,WGS,,,9118171,32,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSE01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997524,WGS,,,9193065,46,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSF01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997539,WGS,,,9126591,45,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSG01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997532,WGS,,,9145625,50,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSH01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997520,WGS,,,9183322,53,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSI01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995730,WGS,,,9146512,45,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSJ01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997538,WGS,,,9161350,75,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSK01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997518,WGS,,,9163245,72,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSL01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997534,WGS,,,9152030,45,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSM01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997535,WGS,,,9242077,64,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSN01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106841,WGS,,,9681908,132,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSO01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995733,WGS,,,9151309,48,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSP01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995732,WGS,,,9131559,56,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSQ01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995742,WGS,,,9181143,51,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSR01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995738,WGS,,,9188370,55,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSS01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995744,WGS,,,9152091,47,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNST01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995743,WGS,,,9162627,59,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSU01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106842,WGS,,,9515072,122,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSV01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995729,WGS,,,9163500,53,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSW01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995735,WGS,,,9145047,42,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSX01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997543,WGS,,,9118737,29,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSY01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997533,WGS,,,9210513,54,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNSZ01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995731,WGS,,,9160748,48,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTA01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997528,WGS,,,9206862,65,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTB01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997526,WGS,,,9185793,50,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTC01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995727,WGS,,,9150531,46,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTD01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997525,WGS,,,9170793,55,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTE01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997527,WGS,,,9164566,50,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTF01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995736,WGS,,,9195147,51,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTG01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106839,WGS,,,9214919,182,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTH01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997537,WGS,,,9162952,53,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTI01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997541,WGS,,,9170086,58,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTJ01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106837,WGS,,,9157081,56,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTK01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997522,WGS,,,9187708,39,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTL01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997530,WGS,,,9186190,60,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTM01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106838,WGS,,,9147285,76,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTN01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106836,WGS,,,9170544,62,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTO01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997519,WGS,,,9147313,58,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTP01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997540,WGS,,,9231730,57,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTQ01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997546,WGS,,,9559594,95,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTR01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995728,WGS,,,9192588,59,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTS01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995739,WGS,,,9213896,55,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTT01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995741,WGS,,,9152748,41,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTU01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8995737,WGS,,,9185724,51,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTV01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997517,WGS,,,9179637,72,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTW01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997531,WGS,,,9170515,53,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTX01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997529,WGS,,,9177782,51,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTY01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997521,WGS,,,9192078,52,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNTZ01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997542,WGS,,,11112453,274,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUA01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106840,WGS,,,9197927,83,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUB01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997536,WGS,,,9165697,52,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUC01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997545,WGS,,,9536302,90,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUD01,WGS,,PLN,Torulaspora delbrueckii,PRJEB46640,SAMEA8997523,WGS,,,9180495,56,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUE01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49423,SAMEA11951369,WGS,,,9092295,91,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUF01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49423,SAMEA11951370,WGS,,,9160247,341,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUG01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49423,SAMEA11951367,WGS,,,9013037,68,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUH01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49423,SAMEA11951374,WGS,,,9130648,116,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUI01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49423,SAMEA11951368,WGS,,,9144180,59,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUJ01,WGS,,PLN,Torulaspora maleeae,PRJEB49385,SAMEA11106845,WGS,,,9372549,102,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUK01,WGS,,PLN,Torulaspora quercuum,PRJEB49385,SAMEA11106846,WGS,,,10136419,52,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUL01,WGS,,PLN,Torulaspora microellipsoides,PRJEB49423,SAMEA11951373,WGS,,,9673534,220,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
CAKNUM01,WGS,,PLN,Torulaspora delbrueckii,PRJEB49385,SAMEA11106843,WGS,,,9493027,135,0,No,0,0,0,No,,,2022-02-26T00:00:00Z,2022-02-19T00:00:00Z
